place,placeName,abstract,country,subject,broaderSubject,placeType,broaderPlaceType,population
http://dbpedia.org/resource/Ballaghgee_Glebe,Ballaghgee Glebe,"Ballaghgee Glebe or Ballaghgee (from Irish Bealach Gaoíthe, meaning 'windy pass') is a townland of 334  acres in County Fermanagh, Northern Ireland. It is situated in the civil parish of Belleek and the historic barony of Lurg.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Belleek,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Fermanagh,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses_in_Northern_Ireland,http://dbpedia.org/resource/Category:Church_of_Ireland_in_Northern_Ireland,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses_in_Northern_Ireland,http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses_in_Northern_Ireland,http://dbpedia.org/resource/Category:Dioceses_in_Northern_Ireland,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_Belfast,http://dbpedia.org/resource/Category:Religion_in_Northern_Ireland,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_Belfast,http://dbpedia.org/resource/Category:Belfast,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_Belfast,http://dbpedia.org/resource/Category:Religion_in_County_Antrim,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_Belfast,http://dbpedia.org/resource/Category:Religion_in_the_United_Kingdom_by_city,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Antrim,http://dbpedia.org/resource/Category:County_Antrim,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Religion_in_County_Antrim,http://dbpedia.org/resource/Category:Religion_in_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Diocese_of_Connor,http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Christian_organizations_established_in_1944,,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Diocese_of_Connor_(Church_of_Ireland),http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses_in_Northern_Ireland,,,
http://dbpedia.org/resource/Diocese_of_Connor_(Church_of_Ireland),Diocese of Connor (Church of Ireland),The Diocese of Connor is in the province of Armagh of the Church of Ireland located in Northern Ireland.,http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Diocese_of_Connor_(Church_of_Ireland),http://dbpedia.org/resource/Category:Church_of_Ireland_dioceses,,,
"http://dbpedia.org/resource/Lavey,_County_Londonderry","Lavey, County Londonderry","Lavey (from Irish Leamhaigh, meaning 'Place of Elms') is a Roman Catholic parish in County Londonderry, Northern Ireland. Lavey is bordered by the parishes of Castledawson, Maghera, Ballyscullion (Bellaghy), Greenlough and Kilrea. The parish contains no particularly large settlements, although it accommodates a number of small villages and hamlets, in order of size, these are: Gulladuff, Knockloughrim, Culnady, Tamlaght O'Crilly and Curran. The parish contains around fifteen different townlands. The parish is also closely associated with the civil parish of Termoneeny which covers the southern half of Lavey. There is also a parish called Lavey in County Cavan.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Mid-Ulster_District,"http://dbpedia.org/resource/Category:Districts_of_Northern_Ireland,_2015-present",,,
http://dbpedia.org/resource/Artibrannan,Artibrannan,"Artibrannan is a townland in County Antrim, Northern Ireland, near Ballymena. It is situated in the historic barony of Toome Lower and the civil parishes of Ahoghill (by 1851) and Craigs (by 1891) and covers an area of 112 acres.
The name derives from the Irish: Ard tigh(e) Branain (height (or hill) of Branans) or Ard-tighe-Breannain (the height of Brennan's house).
The population of the townland decreased during the 19th century:",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Barony_of_Toome_Lower,http://dbpedia.org/resource/Category:Baronies_of_County_Antrim,,,
http://dbpedia.org/resource/Artibrannan,Artibrannan,"Artibrannan is a townland in County Antrim, Northern Ireland, near Ballymena. It is situated in the historic barony of Toome Lower and the civil parishes of Ahoghill (by 1851) and Craigs (by 1891) and covers an area of 112 acres.
The name derives from the Irish: Ard tigh(e) Branain (height (or hill) of Branans) or Ard-tighe-Breannain (the height of Brennan's house).
The population of the townland decreased during the 19th century:",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Antrim,http://dbpedia.org/resource/Category:Townlands_of_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Artibrannan,Artibrannan,"Artibrannan is a townland in County Antrim, Northern Ireland, near Ballymena. It is situated in the historic barony of Toome Lower and the civil parishes of Ahoghill (by 1851) and Craigs (by 1891) and covers an area of 112 acres.
The name derives from the Irish: Ard tigh(e) Branain (height (or hill) of Branans) or Ard-tighe-Breannain (the height of Brennan's house).
The population of the townland decreased during the 19th century:",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Antrim,http://dbpedia.org/resource/Category:Geography_of_County_Antrim,,,
"http://dbpedia.org/resource/Acton,_County_Armagh","Acton, County Armagh","Acton is a small village and townland of 22 acres in County Armagh, Northern Ireland, about a half mile north of Poyntzpass. It is situated in the civil parish of Ballymore and the historic barony of Orior Lower and within the Armagh City, Banbridge and Craigavon Borough Council area. It had a population of 64 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Armagh,http://dbpedia.org/resource/Category:Geography_of_County_Armagh,,,
"http://dbpedia.org/resource/Acton,_County_Armagh","Acton, County Armagh","Acton is a small village and townland of 22 acres in County Armagh, Northern Ireland, about a half mile north of Poyntzpass. It is situated in the civil parish of Ballymore and the historic barony of Orior Lower and within the Armagh City, Banbridge and Craigavon Borough Council area. It had a population of 64 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Armagh,http://dbpedia.org/resource/Category:Townlands_of_Northern_Ireland_by_county,,,
"http://dbpedia.org/resource/Acton,_County_Armagh","Acton, County Armagh","Acton is a small village and townland of 22 acres in County Armagh, Northern Ireland, about a half mile north of Poyntzpass. It is situated in the civil parish of Ballymore and the historic barony of Orior Lower and within the Armagh City, Banbridge and Craigavon Borough Council area. It had a population of 64 people in the 2021 Census.",http://dbpedia.org/resource/Northern_Ireland,"http://dbpedia.org/resource/Category:Civil_parish_of_Ballymore,_County_Armagh",http://dbpedia.org/resource/Category:Barony_of__Orior_Lower,,,
